User_ID,Screen_Time_hr,Working_Hours,Study_Hours,Break_Time_min,Social_Media_Usage_hr
4278,4.7,0,5,57,2.4
4279,9.2,0,6,51,4.2
4280,6.1,7,1,56,2.0
4281,2.5,8,1,81,1.6
4282,6.1,10,0,84,2.5
4283,7.9,1,2,32,4.1
4284,3.0,8,0,61,0.9
4285,7.7,7,0,63,3.3
4286,9.9,0,1,21,4.4
4287,7.9,8,0,89,3.8
4288,5.6,0,4,33,2.4
4289,5.9,5,0,53,3.2
4290,6.6,9,0,73,1.8
4291,10.6,1,1,10,6.0
4292,2.8,1,3,33,1.9
4293,5.9,0,7,80,3.2
4294,11.6,0,7,55,5.3
4295,10.4,8,0,72,4.2
4296,3.8,9,0,99,2.3
4297,5.9,0,6,65,3.1
4298,2.7,7,0,65,0.9
4299,9.4,8,0,71,4.1
4300,3.5,0,4,54,1.4
4301,6.2,0,4,39,2.2
4302,11.1,0,4,48,5.4
4303,3.8,8,2,76,1.5
4304,5.6,0,3,28,2.8
4305,10.2,9,1,92,4.7
4306,8.5,7,0,52,2.6
4307,9.7,8,2,75,5.2
4308,11.6,2,6,72,6.0
4309,11.2,7,0,50,4.5
4310,5.2,9,0,77,2.3
4311,5.3,10,0,70,3.4
4312,3.3,6,2,65,1.8
4313,6.1,8,0,81,1.5
4314,9.9,6,2,70,4.3
4315,5.0,8,2,72,2.0
4316,10.4,8,2,85,4.1
4317,7.9,1,6,71,3.4
4318,5.9,0,2,29,3.1
4319,6.5,8,1,87,2.3
4320,9.8,8,0,69,5.1
4321,5.5,1,8,74,3.2
4322,9.3,8,0,73,3.9
4323,6.5,9,1,92,2.3
4324,10.3,0,7,61,5.5
4325,4.5,1,7,77,0.6
4326,5.4,5,0,46,3.1
4327,7.2,7,0,53,3.7
4328,9.6,10,1,91,5.1
4329,4.0,1,3,42,0.0
4330,11.1,6,2,70,5.0
4331,2.7,7,2,69,0.6
4332,2.8,7,2,73,1.4
4333,6.8,7,0,52,3.3
4334,10.4,7,0,64,6.0
4335,3.8,7,1,78,0.9
4336,7.1,0,6,58,2.7
4337,6.6,8,0,54,2.2
4338,9.6,11,2,109,4.7
4339,4.5,8,0,60,3.2
4340,8.1,8,0,55,3.7
4341,11.2,9,0,97,4.8
4342,3.0,1,1,30,2.3
4343,10.9,1,7,59,5.4
4344,4.5,8,3,94,0.3
4345,3.3,6,1,65,2.1
4346,5.5,9,1,80,2.2
4347,7.3,1,7,73,2.4
4348,5.9,8,0,74,3.7
4349,3.8,0,3,17,1.0
4350,7.0,2,7,56,2.4
4351,2.5,7,0,52,0.2
4352,2.6,7,1,63,0.4
4353,10.4,9,0,83,4.1
4354,7.9,1,6,74,3.7
4355,6.0,9,2,97,2.1
4356,6.3,10,0,77,2.7
4357,6.8,0,0,10,2.7
4358,4.7,0,2,12,2.2
4359,9.4,8,2,83,4.8
4360,5.4,8,0,69,2.1
4361,8.0,6,1,82,3.6
4362,3.8,8,0,64,1.4
4363,2.8,1,7,77,2.0
4364,3.9,8,2,88,0.9
4365,5.8,1,6,51,4.1
4366,3.8,0,5,45,0.9
4367,8.8,0,5,38,5.1
4368,4.0,7,0,78,1.4
4369,10.2,8,2,89,4.2
4370,10.1,8,0,59,3.9
4371,5.2,10,0,94,1.8
4372,6.9,2,4,66,2.4
4373,9.0,7,0,76,4.3
4374,6.5,0,3,37,2.1
4375,3.2,6,1,63,0.0
4376,5.1,0,3,35,1.5
4377,7.4,0,5,48,3.5
4378,10.3,0,6,59,5.4
4379,3.2,5,0,37,2.8
4380,4.2,0,2,35,2.2
4381,11.3,8,0,67,6.0
4382,5.5,6,0,65,3.3
4383,6.1,8,1,74,1.8
4384,8.8,0,3,39,4.6
4385,6.0,1,4,61,2.8
4386,4.7,0,3,37,3.4
4387,11.7,8,2,92,4.8
4388,7.4,8,1,84,4.1
4389,6.0,2,7,72,3.9
4390,9.7,1,6,50,4.5
4391,3.5,1,2,50,2.5
4392,11.1,0,6,56,4.3
4393,10.2,0,5,59,4.8
4394,6.1,0,1,29,3.8
4395,4.3,7,0,53,2.7
4396,10.7,9,0,65,4.8
4397,11.6,7,0,66,3.9
4398,3.0,7,0,60,0.2
4399,11.9,8,0,60,4.4
4400,6.2,8,0,45,2.7
4401,10.2,9,0,83,4.4
4402,6.8,9,0,74,2.7
4403,7.5,5,2,83,3.3
4404,7.6,9,0,84,2.9
4405,11.7,0,3,35,5.2
4406,8.5,10,1,92,2.7
4407,5.3,8,0,59,2.8
4408,8.5,0,6,68,5.7
4409,3.4,8,3,103,2.0
4410,5.6,10,1,95,4.2
4411,4.2,2,5,41,3.0
4412,8.3,8,0,78,3.1
4413,7.6,8,0,35,2.9
4414,9.4,1,4,35,3.6
4415,5.7,9,2,97,4.1
4416,11.9,1,3,35,6.0
4417,5.5,8,0,80,2.6
4418,3.0,8,0,65,1.0
4419,5.1,10,2,94,0.6
4420,8.4,7,0,52,3.9
4421,9.7,9,2,79,4.6
4422,4.8,5,2,74,1.8
4423,9.9,8,0,78,3.9
4424,5.7,9,0,77,2.9
4425,4.1,9,0,66,1.6
4426,3.8,0,0,10,1.4
4427,10.3,0,1,10,4.7
4428,4.7,9,0,78,2.5
4429,4.6,1,8,86,2.3
4430,10.9,7,0,54,4.9
4431,6.0,8,1,63,3.2
4432,11.9,1,6,59,4.5
4433,5.1,0,3,23,2.3
4434,8.8,1,6,56,5.2
4435,4.3,6,3,85,0.5
4436,4.3,7,0,54,2.1
4437,10.2,0,3,32,4.3
4438,11.3,8,0,71,5.0
4439,11.0,1,4,49,5.5
4440,10.4,8,2,78,4.6
4441,8.0,9,0,79,4.1
4442,3.6,8,0,66,1.1
4443,5.7,2,4,47,2.3
4444,5.2,8,0,75,2.2
4445,4.9,8,0,62,2.7
4446,11.7,10,0,94,3.9
4447,3.9,8,0,64,1.6
4448,7.0,6,0,53,3.5
4449,11.3,7,0,45,6.0
4450,3.1,1,6,56,0.7
4451,9.6,7,0,49,3.4
4452,8.3,0,3,41,3.6
4453,5.9,0,2,10,2.7
4454,11.4,6,0,64,5.2
4455,5.7,10,0,93,2.2
4456,4.3,6,2,61,0.8
4457,9.4,8,0,60,4.1
4458,5.7,6,0,48,3.1
4459,5.2,8,0,62,2.8
4460,11.3,1,8,77,4.0
4461,5.4,8,2,80,1.4
4462,8.0,2,5,63,3.5
4463,8.7,2,3,45,4.1
4464,7.1,0,2,37,3.8
4465,5.5,8,0,77,3.0
4466,7.7,0,4,33,2.5
4467,6.3,1,3,45,3.9
4468,2.8,8,2,76,1.2
4469,5.4,1,3,30,2.4
4470,8.1,7,1,74,5.0
4471,2.6,8,0,81,2.4
4472,8.7,2,8,92,3.4
4473,2.8,8,1,83,0.9
4474,7.8,0,4,54,5.3
4475,3.1,6,0,58,1.6
4476,10.6,0,2,23,4.5
4477,11.1,8,0,71,4.6
4478,8.3,0,1,10,4.5
4479,3.7,7,1,69,1.4
4480,11.1,2,5,72,3.6
4481,9.4,2,5,59,5.1
4482,10.9,7,0,70,4.4
4483,6.9,7,2,98,2.9
4484,6.5,2,7,65,2.2
4485,8.1,7,2,66,2.5
4486,6.8,8,1,94,2.8
4487,4.1,7,0,85,2.0
4488,10.3,9,3,92,5.0
4489,4.3,7,0,59,1.7
4490,9.6,7,0,72,4.9
4491,11.0,2,5,78,6.0
4492,7.5,6,0,59,3.2
4493,4.9,0,5,49,1.7
4494,2.7,2,4,40,1.7
4495,8.7,7,2,72,3.3
4496,7.8,7,0,56,5.1
4497,9.1,0,6,54,4.9
4498,11.5,7,0,73,5.8
4499,6.8,6,0,61,2.7
4500,8.9,1,4,45,4.0
4501,3.9,8,1,67,1.3
4502,3.8,8,0,74,2.2
4503,7.2,2,5,57,2.7
4504,8.1,7,0,72,4.8
4505,11.9,9,0,79,4.8
4506,7.9,4,0,51,2.4
4507,11.2,10,2,111,5.9
4508,10.0,0,4,50,5.2
4509,11.0,9,0,85,5.0
4510,10.6,1,2,25,4.7
4511,7.6,7,0,57,3.7
4512,2.5,7,1,67,1.6
4513,6.8,0,3,30,3.8
4514,4.6,8,3,90,1.8
4515,9.3,2,9,99,5.8
4516,4.4,9,0,93,1.6
4517,7.0,6,1,55,2.4
4518,2.7,0,3,39,1.5
4519,3.4,6,0,62,0.9
4520,6.2,9,0,71,3.4
4521,9.4,0,5,41,5.3
4522,8.9,8,2,91,4.7
4523,6.6,9,0,70,3.3
4524,4.3,9,0,88,1.0
4525,5.4,7,0,62,3.1
4526,7.2,8,3,103,2.5
4527,11.5,9,1,105,5.0
4528,8.6,7,0,66,2.8
4529,3.7,7,0,65,1.1
4530,10.1,0,8,58,4.8
4531,9.4,8,0,76,4.3
4532,10.9,9,0,73,5.1
4533,8.3,0,1,10,2.4
4534,5.4,1,2,29,2.8
4535,10.6,7,0,73,6.0
4536,8.0,7,1,60,3.0
4537,9.2,7,3,99,3.9
4538,7.0,7,0,79,2.1
4539,10.1,7,1,85,4.9
4540,8.4,6,0,49,5.2
4541,11.0,9,0,86,4.7
4542,5.8,0,6,64,3.0
4543,10.5,5,0,41,4.9
4544,10.0,0,3,41,4.9
4545,6.0,11,0,90,2.1
4546,10.8,8,3,99,4.6
4547,8.1,9,0,87,3.0
4548,6.0,0,5,35,2.2
4549,5.1,0,0,19,2.3
4550,3.3,0,3,32,2.1
4551,3.4,2,4,57,1.2
4552,10.0,2,8,88,4.6
4553,6.2,0,0,10,3.3
4554,7.5,0,1,10,3.4
4555,10.4,8,0,72,5.5
4556,8.7,7,1,60,4.0
4557,11.5,0,6,74,4.2
4558,7.5,0,1,10,4.0
4559,3.6,0,4,59,1.0
4560,5.8,1,6,71,3.4
4561,3.8,2,5,64,2.5
4562,9.6,7,0,57,3.8
4563,6.9,8,0,72,4.3
4564,3.0,9,1,85,2.6
4565,2.7,0,2,23,0.1
4566,3.0,9,0,71,1.0
4567,8.9,0,5,45,3.9
4568,4.4,7,0,74,1.9
4569,9.9,8,0,65,5.4
4570,7.4,6,0,73,2.4
4571,8.0,8,0,89,3.5
4572,4.1,10,2,100,3.0
4573,10.8,0,5,49,4.8
4574,7.0,10,0,70,3.8
4575,6.4,0,3,23,1.9
4576,10.1,0,6,60,5.8
4577,2.8,6,0,49,2.3
4578,7.4,9,0,54,3.3
4579,9.3,1,4,44,3.9
4580,10.1,0,3,34,4.8
4581,4.0,6,0,81,1.6
4582,6.2,9,1,78,3.4
4583,5.5,1,6,60,2.2
4584,11.9,0,4,44,4.5
4585,9.5,8,3,102,4.8
4586,6.5,8,0,68,2.3
4587,4.5,9,3,106,2.1
4588,4.2,2,6,68,2.9
4589,12.0,2,4,66,4.6
4590,8.0,2,4,64,2.7
4591,9.4,6,1,75,4.1
4592,4.0,0,0,18,1.8
4593,9.6,7,0,63,4.8
4594,4.8,7,1,83,3.4
4595,9.7,8,0,54,3.4
4596,11.2,8,0,52,5.1
4597,6.2,0,4,56,1.7
4598,11.1,9,0,86,5.4
4599,6.9,8,0,59,2.7
4600,10.2,1,5,62,4.9
4601,6.8,0,7,78,3.4
4602,3.9,7,1,94,2.1
4603,8.9,7,0,58,3.9
4604,5.6,2,3,35,1.2
4605,3.2,1,7,79,0.6
4606,8.7,7,0,65,4.3
4607,8.0,0,1,10,4.3
4608,11.3,10,0,77,3.9
4609,3.3,1,3,42,0.0
4610,6.6,2,2,32,4.2
4611,4.7,2,3,40,2.3
4612,7.1,0,5,54,2.1
4613,10.5,7,0,66,3.9
4614,11.4,8,3,93,4.8
4615,6.1,8,0,79,2.0
4616,8.4,7,2,94,3.2
4617,4.7,0,6,57,2.4
4618,9.7,6,0,22,4.3
4619,11.1,8,2,83,5.1
4620,7.0,6,0,69,3.5
4621,10.8,2,4,68,4.4
4622,11.8,8,1,78,6.0
4623,8.3,2,7,71,4.1
4624,7.8,0,4,34,3.8
4625,6.1,9,0,82,2.3
4626,10.0,7,1,51,4.9
4627,10.2,1,5,67,4.9
4628,2.6,0,2,30,1.5
4629,4.9,7,2,66,2.7
4630,2.8,1,5,49,1.6
4631,9.9,7,1,58,4.6
4632,4.2,0,7,59,2.7
4633,3.5,0,7,60,0.8
4634,10.1,9,3,99,5.5
4635,8.0,8,0,74,3.7
4636,4.0,0,6,53,1.1
4637,10.5,7,0,52,5.7
4638,6.4,1,5,55,3.0
4639,6.0,2,8,79,3.0
4640,8.7,0,4,32,3.7
4641,2.9,8,0,67,1.8
4642,5.7,9,0,85,3.2
4643,3.2,6,1,61,1.1
4644,9.5,8,0,81,3.6
4645,5.1,6,0,58,2.7
4646,10.4,0,6,60,3.9
4647,6.5,2,6,63,3.4
4648,10.9,7,3,70,5.0
4649,4.6,8,0,60,2.1
4650,8.7,0,1,25,3.0
4651,11.5,8,2,92,5.2
4652,6.2,0,2,43,2.6
4653,4.0,1,4,60,0.4
4654,7.8,7,0,52,3.0
4655,6.6,8,0,87,2.7
4656,7.3,0,1,20,3.3
4657,7.0,1,4,34,3.0
4658,5.0,9,0,72,1.5
4659,7.4,7,0,50,2.0
4660,3.9,7,2,87,1.3
4661,8.0,7,3,95,4.6
4662,6.7,0,1,10,4.0
4663,11.7,6,0,55,5.7
4664,3.4,8,0,80,1.3
4665,9.6,2,5,84,5.0
4666,5.8,6,0,69,1.7
4667,9.1,10,0,85,4.4
4668,11.6,7,0,81,5.0
4669,11.0,0,6,61,4.7
4670,3.6,7,0,57,1.8
4671,10.8,0,4,26,4.9
4672,6.2,0,4,49,1.9
4673,3.2,8,0,60,2.5
4674,4.5,0,5,42,2.1
4675,2.8,0,5,44,2.4
4676,3.8,7,1,77,1.3
4677,6.9,1,6,59,4.2
4678,11.5,8,0,53,5.3
4679,10.2,0,3,33,5.4
4680,7.5,6,0,57,2.9
4681,5.6,8,0,71,1.8
4682,2.8,10,0,82,2.6
4683,3.0,2,4,47,0.0
4684,9.4,2,4,56,3.6
4685,7.7,0,5,41,4.4
4686,3.7,8,0,70,2.4
4687,10.7,8,0,47,5.6
4688,7.4,1,8,86,3.3
4689,10.5,1,1,23,4.8
4690,9.9,0,7,40,4.7
4691,5.7,6,0,73,2.2
4692,9.2,7,0,67,3.8
4693,11.9,7,0,50,5.4
4694,9.6,7,0,57,4.3
4695,5.0,7,0,46,2.3
4696,8.1,0,5,41,5.1
4697,6.6,0,2,25,2.6
4698,5.4,8,0,70,3.8
4699,5.2,7,2,71,2.1
4700,6.9,8,0,67,3.6
4701,5.4,8,0,74,2.4
4702,3.9,6,0,56,1.1
4703,9.7,9,3,118,4.8
4704,5.3,10,1,77,2.3
4705,6.0,9,1,84,2.5
4706,11.1,1,6,75,3.7
4707,8.8,8,0,96,3.6
4708,11.3,6,0,46,5.3
4709,8.2,5,0,51,4.1
4710,5.9,7,0,64,1.9
4711,4.6,7,1,51,1.9
4712,10.3,0,7,57,4.2
4713,6.8,9,0,87,2.1
4714,8.7,1,6,49,3.6
4715,9.5,0,4,52,3.5
4716,4.8,6,0,54,1.6
4717,11.8,0,4,37,4.8
4718,4.7,0,5,56,2.7
4719,9.7,8,0,84,3.9
4720,3.9,7,1,103,2.3
4721,11.8,0,3,28,4.7
4722,4.9,9,0,80,2.7
4723,7.4,7,0,58,2.6
4724,6.0,2,6,75,2.2
4725,11.1,8,0,93,4.9
4726,7.5,8,0,61,3.6
4727,8.9,6,1,55,4.7
4728,4.6,7,2,77,1.6
4729,11.5,1,8,69,5.7
4730,5.9,0,6,34,1.4
4731,3.4,1,7,74,2.8
4732,4.6,7,1,70,1.2
4733,4.3,8,2,104,1.8
4734,3.5,8,2,72,1.0
4735,7.2,7,1,67,3.5
4736,5.5,8,0,66,1.9
4737,7.2,9,1,85,2.0
4738,3.3,7,0,55,0.7
4739,8.1,0,7,71,3.5
4740,8.5,0,4,40,2.7
4741,4.9,6,3,67,2.6
4742,7.9,6,0,62,4.9
4743,5.4,6,1,58,3.8
4744,4.0,8,3,95,1.0
4745,9.0,1,6,67,2.7
4746,10.4,7,2,70,4.0
4747,4.0,9,0,80,2.0
4748,10.9,7,1,55,4.4
4749,8.2,8,0,52,4.2
4750,9.8,6,0,60,3.6
4751,9.1,7,0,63,4.4
4752,10.9,10,0,94,4.6
4753,3.1,7,0,40,0.2
4754,11.9,8,2,95,5.5
4755,10.9,4,4,67,5.8
4756,2.9,1,5,51,0.7
4757,4.9,0,8,88,2.0
4758,7.6,1,6,60,2.7
4759,10.6,8,1,73,5.3
4760,5.5,8,0,66,3.0
4761,3.0,0,2,14,1.2
4762,9.9,0,5,48,4.1
4763,6.6,1,3,58,3.4
4764,9.7,7,2,58,4.2
4765,5.6,7,0,72,3.2
4766,10.3,8,1,77,4.6
4767,5.9,7,1,60,3.1
4768,7.0,0,6,59,3.4
4769,11.4,6,0,56,4.9
4770,3.9,0,7,59,0.2
4771,8.0,6,0,59,3.7
4772,10.2,8,0,71,3.5
4773,9.1,9,2,98,5.0
4774,6.6,8,0,72,2.3
4775,10.1,6,0,39,4.6
4776,7.1,0,4,24,2.1
4777,8.6,0,6,51,2.2
4778,5.7,7,0,57,2.0
4779,3.0,7,0,64,1.9
4780,4.4,1,3,31,1.3
4781,6.9,10,0,80,3.3
4782,11.0,7,1,76,4.8
4783,3.8,7,0,49,1.9
4784,5.5,6,2,73,2.5
4785,5.6,9,3,86,2.1
4786,9.9,8,0,66,4.8
4787,7.7,8,0,68,3.6
4788,6.5,0,1,10,3.2
4789,3.1,10,0,93,1.1
4790,11.7,7,2,96,5.0
4791,10.2,2,4,24,5.1
4792,3.0,0,6,65,2.3
4793,2.9,8,0,81,1.3
4794,4.9,6,0,55,1.4
4795,3.0,7,3,85,1.1
4796,9.5,1,8,73,4.5
4797,4.4,0,4,41,2.3
4798,10.9,7,1,81,4.1
4799,8.3,1,3,33,3.2
4800,7.1,0,5,40,3.0
4801,3.6,8,3,104,2.7
4802,3.7,1,2,38,0.4
4803,3.7,7,0,63,2.2
4804,4.5,7,0,74,0.8
4805,3.5,1,4,42,1.4
4806,5.5,7,1,77,3.0
4807,10.2,9,0,91,3.7
4808,3.9,8,2,88,1.2
4809,5.3,8,1,69,3.0
4810,6.8,6,0,43,3.7
4811,8.3,6,3,72,3.7
4812,4.8,7,1,76,2.2
4813,8.3,9,0,83,4.9
4814,4.2,0,6,55,3.0
4815,8.5,0,3,35,4.8
4816,10.0,1,5,64,3.5
4817,2.7,9,3,95,1.8
4818,11.4,0,7,40,5.0
4819,9.3,7,0,84,4.6
4820,11.5,7,0,73,4.7
4821,5.0,0,4,47,1.2
4822,11.4,8,3,109,4.7
4823,6.8,7,1,78,4.0
4824,3.9,1,5,50,0.3
4825,9.5,8,1,95,4.8
4826,9.1,8,0,54,4.4
4827,11.3,7,0,52,4.8
4828,5.4,0,5,50,1.8
4829,8.5,7,1,78,3.9
4830,11.6,7,2,76,5.1
4831,10.8,7,0,64,4.0
4832,10.3,4,4,67,4.9
4833,10.8,8,0,65,4.0
4834,10.5,8,1,77,5.7
4835,6.1,8,0,46,3.3
4836,2.6,7,0,58,0.6
4837,11.9,8,1,66,5.4
4838,9.9,7,0,68,4.5
4839,4.6,9,0,89,3.8
4840,9.6,7,0,45,2.9
4841,6.0,4,6,77,3.5
4842,4.8,9,0,87,1.7
4843,7.9,8,1,75,3.8
4844,2.6,2,9,110,1.4
4845,11.8,7,3,114,5.3
4846,11.5,1,7,81,5.5
4847,10.0,7,1,65,3.5
4848,3.0,8,1,69,0.1
4849,3.2,0,7,59,1.1
4850,8.7,7,2,92,4.5
4851,10.1,0,2,18,4.4
4852,3.0,8,0,67,0.3
4853,7.9,7,3,87,3.1
4854,9.1,6,0,42,3.7
4855,4.1,1,4,52,0.6
4856,4.2,1,9,85,1.7
4857,11.3,9,1,80,4.8
4858,6.3,8,1,72,2.5
4859,5.1,1,5,46,2.0
4860,2.9,0,5,63,1.5
4861,2.9,0,6,52,1.2
4862,5.0,8,0,69,1.7
4863,8.4,8,2,94,3.5
4864,8.2,0,3,36,2.9
4865,4.6,8,0,70,1.8
4866,9.6,1,5,59,4.5
4867,6.9,6,0,43,3.4
4868,10.1,8,0,75,4.7
4869,11.3,8,0,62,4.5
4870,4.8,6,0,66,2.8
4871,6.8,7,0,64,3.3
4872,3.0,7,1,72,1.2
4873,9.7,7,0,65,4.4
4874,5.6,8,0,62,2.2
4875,8.7,1,5,56,4.4
4876,6.1,8,0,83,2.6
4877,3.9,8,1,68,1.5
4878,2.6,0,5,55,0.4
4879,8.6,2,7,91,3.1
4880,11.4,6,0,71,4.1
4881,11.1,4,10,118,5.1
4882,11.4,9,0,76,5.5
4883,9.0,8,0,87,5.0
4884,6.6,9,3,94,3.3
4885,7.5,7,0,63,2.4
4886,9.4,7,1,72,4.7
4887,5.3,8,0,72,2.3
4888,4.3,1,5,43,2.1
4889,3.1,7,0,64,1.0
4890,7.0,4,7,90,3.7
4891,3.4,0,6,51,1.9
4892,6.9,8,0,69,2.0
4893,10.2,0,7,61,4.4
4894,4.0,10,1,92,1.1
4895,3.6,2,2,54,2.3
4896,4.8,2,7,72,2.2
4897,3.3,0,4,38,1.2
4898,6.0,0,5,46,2.6
4899,8.3,9,0,64,4.0
4900,7.0,9,0,65,4.0
4901,9.3,7,1,64,3.8
4902,3.6,7,0,62,1.8
4903,5.7,2,7,78,2.7
4904,6.5,6,0,40,2.0
4905,6.9,1,6,49,3.5
4906,3.2,9,0,77,1.1
4907,3.1,7,0,49,3.1
4908,3.3,8,2,69,0.8
4909,3.8,6,1,77,1.4
4910,2.5,9,3,107,0.3
4911,5.4,8,0,64,1.6
4912,6.4,8,0,90,3.1
4913,7.7,2,5,61,4.6
4914,2.8,6,0,59,0.6
4915,6.7,9,0,79,2.8
4916,11.4,8,0,75,5.4
4917,9.6,0,4,59,4.0
4918,5.6,9,1,79,2.8
4919,7.5,7,0,78,3.7
4920,9.1,7,1,80,3.7
4921,4.0,1,6,63,1.9
4922,3.2,6,0,61,2.2
4923,8.4,6,0,56,3.5
4924,9.5,9,1,95,4.0
4925,7.4,7,2,81,3.4
4926,9.1,7,0,74,4.5
4927,9.3,1,4,41,4.7
4928,8.6,0,3,27,2.7
4929,11.4,8,0,59,5.8
4930,7.6,6,0,46,2.8
4931,3.0,0,9,94,1.0
4932,7.9,0,2,17,3.0
4933,8.6,7,0,61,3.5
4934,5.7,9,0,79,2.7
4935,7.0,0,7,81,4.1
4936,9.8,0,9,85,6.0
4937,9.3,8,1,70,3.6
4938,4.2,0,4,41,1.0
4939,4.8,9,1,71,1.9
4940,7.9,0,0,21,4.0
4941,6.2,9,0,74,2.4
4942,9.6,10,0,70,5.6
4943,3.5,6,2,74,0.0
4944,5.6,8,0,88,2.6
4945,6.0,8,0,63,2.4
4946,6.6,0,5,42,2.2
4947,9.8,7,1,67,4.6
4948,2.7,0,4,39,0.2
4949,3.9,8,0,66,2.3
4950,7.7,7,0,69,4.6
4951,7.1,1,4,51,4.6
4952,11.5,7,0,68,5.1
4953,3.0,8,2,86,1.6
4954,5.3,8,0,76,2.9
4955,9.9,0,1,11,4.8
4956,11.6,7,1,75,5.4
4957,11.9,0,7,67,6.0
4958,5.3,1,4,67,1.8
4959,8.2,2,3,32,3.7
4960,11.6,0,5,46,4.5
4961,11.8,9,0,79,6.0
4962,3.6,0,2,45,1.3
4963,5.9,7,2,87,1.9
4964,9.5,9,0,72,3.8
4965,7.8,0,7,83,2.9
4966,8.0,7,0,74,3.3
4967,6.6,0,6,77,2.9
4968,10.5,9,0,90,3.2
4969,3.1,7,0,66,1.5
4970,4.7,1,5,75,1.6
4971,9.2,6,0,35,2.3
4972,10.3,0,7,66,4.8
4973,11.7,8,0,64,5.7
4974,5.3,0,2,25,2.5
4975,4.6,7,0,63,1.5
4976,5.0,1,3,27,2.0
4977,4.9,8,0,80,1.6
4978,7.0,6,0,53,3.7
4979,5.2,8,2,96,1.7
4980,3.8,8,0,60,2.4
4981,3.0,9,0,59,2.5
4982,4.9,6,0,43,2.4
4983,10.3,0,5,53,5.2
4984,10.5,0,7,57,4.6
4985,8.1,8,0,65,3.9
4986,6.3,9,0,83,3.1
4987,5.0,8,0,66,2.5
4988,2.9,2,5,58,2.2
4989,11.9,8,1,79,6.0
4990,6.1,4,4,75,2.6
4991,6.0,8,0,62,2.9
4992,6.3,7,0,67,1.6
4993,9.9,1,6,73,4.0
4994,8.8,7,0,66,4.2
4995,11.5,2,7,72,5.1
4996,3.2,8,0,72,2.6
4997,11.6,8,1,95,5.0
4998,8.1,8,0,65,4.5
4999,11.3,7,1,67,4.4
5000,9.8,1,4,40,4.9
5001,11.9,6,3,86,5.8
5002,4.5,9,1,90,0.8
5003,7.4,8,0,80,3.0
5004,11.4,0,4,44,6.0
5005,3.8,7,0,68,2.1
5006,9.9,0,0,12,5.3
5007,11.2,6,0,53,4.2
5008,6.1,8,1,71,2.1
5009,6.7,7,1,62,2.5
5010,10.4,8,0,62,5.4
5011,7.9,8,0,60,4.0
5012,7.0,2,5,52,2.5
5013,5.1,7,0,81,2.4
5014,7.6,8,0,80,4.2
5015,6.1,7,3,79,3.5
5016,7.0,9,0,73,3.2
5017,10.6,8,0,53,5.2
5018,10.5,0,4,33,5.1
5019,2.7,0,4,51,0.4
5020,7.7,9,0,74,3.1
5021,11.5,8,0,75,6.0
5022,6.7,8,0,64,4.3
5023,3.5,6,0,51,1.5
5024,2.6,0,1,24,0.8
5025,6.4,6,1,65,2.1
5026,10.8,7,0,50,6.0
5027,11.0,8,0,68,4.9
5028,8.8,8,1,62,4.6
5029,11.6,0,5,68,5.2
5030,3.2,1,1,26,2.2
5031,6.0,6,1,47,1.9
5032,10.0,7,1,82,4.2
5033,10.5,0,0,10,5.1
5034,3.4,8,0,71,2.5
5035,8.1,7,2,81,3.5
5036,8.8,8,0,70,3.9
5037,4.6,2,4,66,2.9
5038,2.8,0,4,42,2.0
5039,2.7,8,0,72,1.3
5040,5.9,1,6,57,2.1
5041,3.7,7,0,46,2.8
5042,7.9,7,0,59,2.7
5043,4.9,8,0,62,3.1
5044,5.7,4,1,44,2.0
5045,5.8,8,0,77,2.3
5046,11.3,1,3,31,4.6
5047,10.7,1,6,66,5.6
5048,8.7,8,0,66,4.3
5049,4.0,7,3,79,1.6
5050,3.2,9,2,77,2.5
5051,5.9,7,1,60,2.2
5052,7.9,9,0,65,2.4
5053,9.4,7,2,84,3.5
5054,2.7,5,3,78,1.1
5055,4.4,9,0,62,1.5
5056,6.7,0,0,10,2.6
5057,5.9,0,4,52,2.7
5058,6.9,2,7,88,1.9
5059,5.6,7,1,87,2.9
5060,8.1,8,0,86,3.4
5061,10.7,7,0,59,5.2
5062,3.3,9,1,94,0.9
5063,5.3,0,2,29,2.6
5064,5.0,7,1,80,3.1
5065,7.7,8,0,68,4.0
5066,11.0,2,3,63,3.8
5067,10.3,8,0,53,5.8
5068,11.1,9,1,94,5.2
5069,4.5,9,0,64,1.6
5070,5.8,8,0,72,2.2
5071,5.1,7,2,64,2.4
5072,7.7,10,1,83,2.9
5073,8.9,8,1,66,4.0
5074,6.4,8,0,66,4.1
5075,5.4,7,0,70,1.1
5076,8.5,7,0,71,4.1
5077,7.2,7,2,77,4.0
5078,10.4,8,1,91,4.6
5079,3.0,8,0,63,1.5
5080,9.5,7,1,74,4.4
5081,9.1,9,0,84,4.5
5082,10.7,1,5,56,5.0
5083,10.5,1,3,49,5.4
5084,3.9,1,3,25,2.2
5085,8.6,2,3,40,4.4
5086,8.2,8,0,60,3.8
5087,9.1,0,5,52,3.4
5088,11.8,7,3,88,4.3
5089,3.5,0,7,60,1.9
5090,8.5,8,3,93,3.6
5091,8.2,6,1,57,3.4
5092,2.6,0,5,62,1.3
5093,8.8,5,0,43,3.5
5094,7.2,2,3,51,3.0
5095,9.8,6,0,40,5.1
5096,9.7,7,0,77,4.2
5097,2.9,7,2,78,0.9
