User_ID,Daily_Steps,Exercise_Duration_min,Calories_Burned,Heart_Rate_bpm,Water_Intake_L
4482,9497,46,414,73,3.5
4483,5981,29,276,79,2.9
4484,8414,51,450,71,3.0
4485,14558,76,652,81,3.3
4486,9454,53,471,84,3.9
4487,10919,64,555,69,3.1
4488,11060,71,616,72,4.4
4489,10168,34,315,77,2.5
4490,12191,61,536,74,4.6
4491,9273,62,538,68,2.8
4492,11606,57,505,69,4.4
4493,10564,78,666,63,3.3
4494,8701,60,527,80,3.3
4495,12445,59,516,71,2.9
4496,9511,48,430,72,3.3
4497,11799,61,529,73,2.4
4498,7892,38,345,64,2.1
4499,12516,62,543,73,4.2
4500,10765,49,438,76,3.4
4501,9567,53,469,69,3.3
4502,8176,55,484,77,3.6
4503,10389,66,577,78,4.4
4504,11741,68,586,72,2.6
4505,11115,39,354,70,2.6
4506,11328,67,582,69,3.9
4507,8984,47,418,73,3.6
4508,8442,52,461,71,3.2
4509,8622,42,382,76,3.7
4510,8417,40,363,78,2.8
4511,14220,73,630,76,4.1
4512,11835,78,669,72,3.5
4513,10916,23,231,79,3.8
4514,8102,56,491,73,2.9
4515,10590,74,638,75,4.6
4516,8741,28,267,77,2.3
4517,7352,41,374,84,3.1
4518,11236,53,470,78,3.1
4519,11338,55,486,79,4.4
4520,10728,58,509,67,3.6
4521,8753,54,474,75,3.1
4522,9187,48,431,75,3.6
4523,9130,34,316,78,2.7
4524,8316,36,337,78,4.6
4525,9904,55,481,56,2.8
4526,7457,45,407,84,4.5
4527,11961,60,524,67,4.0
4528,9273,38,348,70,3.1
4529,12719,59,515,70,3.3
4530,10784,61,535,71,3.4
4531,10491,39,357,73,3.2
4532,8009,46,410,73,2.4
4533,9012,29,279,77,3.4
4534,12156,54,478,74,3.7
4535,14775,92,779,70,3.4
4536,9245,41,375,75,4.2
4537,8806,71,611,71,3.2
4538,7744,46,408,74,1.8
4539,8082,67,582,80,3.9
4540,7277,17,181,79,2.7
4541,10406,77,661,82,4.1
4542,7622,45,406,65,3.2
4543,9383,53,464,68,2.3
4544,8580,41,372,71,3.0
4545,10505,57,499,78,3.0
4546,12521,73,625,73,2.4
4547,6889,31,292,76,2.7
4548,11650,54,478,79,3.8
4549,6990,48,430,81,3.3
4550,12877,70,605,67,3.9
4551,9197,25,243,72,2.4
4552,8800,59,517,74,3.9
4553,9097,62,543,75,3.7
4554,11606,48,428,76,3.5
4555,10516,47,419,73,2.9
4556,7689,33,306,73,2.4
4557,9658,73,629,74,3.7
4558,11507,55,480,73,2.5
4559,12316,73,633,75,4.0
4560,7048,57,498,75,2.6
4561,8317,58,512,74,3.7
4562,10388,58,514,76,4.5
4563,12289,79,679,81,4.2
4564,11009,41,372,70,3.1
4565,8957,59,515,72,3.4
4566,7965,45,403,74,2.7
4567,16293,82,705,79,4.3
4568,11295,65,566,83,3.7
4569,10973,76,654,77,3.3
4570,12876,82,703,75,3.8
4571,12436,65,567,76,3.7
4572,8879,55,484,71,2.6
4573,6590,31,292,78,2.3
4574,13171,68,586,76,2.9
4575,11288,67,579,78,3.0
4576,10177,60,524,71,3.6
4577,9250,58,510,77,4.0
4578,9812,59,515,66,3.0
4579,8536,44,398,73,3.4
4580,9253,46,410,72,2.7
4581,7333,41,372,79,3.6
4582,9550,59,517,62,3.6
4583,13531,76,650,76,2.9
4584,6755,48,428,67,3.0
4585,7279,45,402,72,2.5
4586,6595,41,374,82,3.4
4587,9423,46,410,61,2.7
4588,8108,51,454,69,3.0
4589,6591,56,495,79,4.3
4590,12881,57,501,66,3.3
4591,9625,59,516,83,3.5
4592,10994,74,636,70,2.7
4593,10662,49,433,72,1.7
4594,10990,64,557,74,3.9
4595,12188,64,558,72,3.8
4596,6297,28,267,78,2.4
4597,6563,41,372,69,2.8
4598,8293,53,467,71,2.9
4599,11460,72,624,77,5.0
4600,10580,62,541,71,2.7
4601,12827,55,480,63,1.9
4602,10069,72,617,70,2.3
4603,12382,56,495,73,4.3
4604,9686,42,388,77,5.0
4605,7775,53,469,82,3.2
4606,7746,57,501,75,3.6
4607,8102,37,341,72,2.9
4608,8872,38,346,72,2.9
4609,8094,62,538,66,2.8
4610,9898,25,247,74,3.4
4611,8012,27,258,71,1.4
4612,13107,75,646,74,3.8
4613,9273,43,387,69,2.6
4614,9350,51,454,69,3.5
4615,10748,41,373,69,3.3
4616,7607,49,440,77,4.0
4617,8562,43,387,76,2.6
4618,12243,71,611,71,3.4
4619,11361,78,669,75,3.2
4620,9092,73,629,64,3.4
4621,9971,69,592,63,2.3
4622,8538,52,458,71,2.5
4623,6444,43,384,73,2.2
4624,7107,28,269,75,2.8
4625,12615,72,622,74,3.7
4626,10330,52,463,77,4.0
4627,12328,75,645,79,3.9
4628,9446,52,459,69,2.7
4629,7936,61,532,71,3.3
4630,13075,49,435,74,2.6
4631,12526,76,652,73,3.6
4632,8640,63,550,66,3.6
4633,6380,40,368,79,4.1
4634,10572,58,509,76,3.5
4635,7034,43,389,72,3.3
4636,7780,54,479,84,3.1
4637,6139,55,488,77,3.8
4638,11322,59,513,67,2.5
4639,9346,64,559,80,3.4
4640,10370,52,463,74,3.6
4641,9182,55,488,76,4.3
4642,11674,61,533,74,3.1
4643,13374,78,669,76,3.9
4644,11798,65,566,74,4.4
4645,8716,39,357,72,3.1
4646,13632,64,556,67,3.0
4647,8587,59,517,73,3.8
4648,11617,56,496,75,4.2
4649,8843,39,355,74,2.5
4650,8661,59,516,72,3.0
4651,7333,54,477,71,3.1
4652,6592,31,292,80,3.1
4653,11822,55,482,68,2.5
4654,10151,61,529,63,2.6
4655,9201,63,552,75,4.2
4656,10265,53,468,80,3.2
4657,12225,63,544,72,2.2
4658,15497,73,628,75,3.4
4659,9758,73,629,76,3.8
4660,13331,72,616,66,2.2
4661,12018,68,586,68,2.7
4662,10264,55,484,72,2.3
4663,10941,58,506,76,3.2
4664,7068,53,474,73,4.5
4665,10567,60,525,70,3.5
4666,7976,58,507,72,3.1
4667,12906,80,686,77,3.8
4668,9722,50,445,76,3.0
4669,12931,61,529,70,2.6
4670,11929,57,499,68,3.2
4671,8015,15,164,75,2.5
4672,9746,74,634,66,2.9
4673,9987,57,503,71,3.7
4674,11486,80,686,67,3.9
4675,12249,86,733,73,4.1
4676,6376,49,435,73,2.5
4677,10810,57,502,75,3.5
4678,10545,62,539,68,3.6
4679,8070,48,429,73,3.2
4680,7150,53,465,73,2.0
4681,6300,59,516,70,3.8
4682,11222,74,636,70,3.2
4683,12322,84,718,70,3.3
4684,7178,39,357,79,3.1
4685,11542,65,567,78,3.7
4686,11907,67,580,79,3.5
4687,10151,75,644,69,3.8
4688,11136,62,541,75,3.4
4689,9311,54,480,78,4.2
4690,10742,54,480,79,4.2
4691,14165,79,676,80,4.0
4692,9985,61,531,66,2.9
4693,11492,69,594,69,2.5
4694,10158,67,584,68,4.1
4695,7196,40,362,76,1.6
4696,10848,74,637,69,3.5
4697,9251,38,346,70,2.1
4698,8510,72,619,72,2.9
4699,11911,39,359,72,3.8
4700,12499,46,414,70,3.5
4701,14252,82,703,71,4.3
4702,9956,45,405,76,3.1
4703,12021,66,571,71,3.3
4704,10957,63,545,72,2.3
4705,12186,89,754,74,3.2
4706,12008,80,684,73,3.9
4707,12709,55,489,74,4.0
4708,7155,14,154,72,2.5
4709,11886,70,602,73,3.4
4710,12075,74,633,69,2.7
4711,12138,68,590,79,4.1
4712,10258,55,489,77,4.4
4713,9635,52,461,69,2.9
4714,11384,50,445,75,3.4
4715,10462,39,355,74,2.7
4716,11292,51,453,75,3.0
4717,12261,59,516,69,3.4
4718,7487,86,732,66,3.5
4719,9179,56,495,80,3.6
4720,10803,57,502,71,3.2
4721,10674,63,543,68,2.1
4722,12709,79,676,64,3.9
4723,8332,50,445,75,3.2
4724,9860,58,509,67,3.7
4725,7913,62,540,72,3.1
4726,5527,65,565,74,3.5
4727,7934,43,388,71,2.6
4728,11923,45,402,73,2.8
4729,7018,32,303,77,3.3
4730,6726,33,305,75,2.2
4731,8153,49,437,73,3.3
4732,8372,45,402,73,2.7
4733,13521,95,805,81,3.9
4734,10562,57,501,72,2.7
4735,9839,60,525,68,3.9
4736,10363,41,372,75,3.5
4737,13517,63,548,80,3.0
4738,9422,24,237,73,3.1
4739,10442,70,604,63,3.4
4740,7557,66,574,64,4.2
4741,8109,40,363,72,2.6
4742,10892,69,596,70,3.2
4743,11205,84,720,79,4.1
4744,10792,77,662,71,4.0
4745,14738,82,699,77,3.4
4746,10661,66,574,66,4.5
4747,11653,61,530,73,2.3
4748,10883,46,412,77,2.8
4749,11626,83,710,73,3.8
4750,14227,84,715,72,2.8
4751,10200,61,530,71,2.5
4752,10268,25,245,71,3.1
4753,10373,39,362,74,3.5
4754,10195,65,565,72,3.4
4755,13572,57,498,79,3.1
4756,8758,51,456,72,3.9
4757,11986,63,550,78,3.6
4758,11339,50,445,75,3.1
4759,8766,46,417,79,4.1
4760,7987,72,622,74,4.1
4761,11836,67,584,71,4.1
4762,9993,55,483,75,2.6
4763,7789,64,556,74,3.2
4764,13118,63,550,79,4.4
4765,8300,42,379,76,2.8
4766,12525,47,419,68,3.4
4767,13289,88,748,74,4.3
4768,11149,66,569,73,2.7
4769,5889,15,165,80,2.9
4770,10158,40,363,78,2.6
4771,8412,54,475,66,3.3
4772,9599,73,630,79,4.1
4773,8626,41,370,74,2.5
4774,11102,50,441,74,2.4
4775,8484,25,246,72,2.5
4776,11232,49,432,64,2.0
4777,7927,54,478,74,3.6
4778,7376,41,369,73,2.4
4779,8454,61,534,70,4.0
4780,5787,25,245,78,2.3
4781,16198,98,829,72,3.9
4782,8193,33,305,78,2.3
4783,8511,61,534,73,3.7
4784,8653,46,414,79,3.6
4785,9217,57,499,71,2.9
4786,8510,58,508,74,2.8
4787,9151,32,300,77,2.8
4788,10798,50,447,74,3.2
4789,8971,57,502,70,4.0
4790,10146,50,443,68,2.8
4791,8810,48,428,71,3.2
4792,10352,57,501,75,3.0
4793,12399,46,412,76,2.9
4794,10805,46,411,78,2.5
4795,8257,50,443,72,2.7
4796,7698,49,437,74,3.1
4797,11129,87,744,77,4.9
4798,8675,43,388,71,3.0
4799,10911,62,544,71,4.2
4800,7399,37,343,81,3.5
4801,12219,68,586,68,3.3
4802,8557,77,660,69,3.0
4803,10317,70,606,75,3.9
4804,12161,70,605,68,3.8
4805,7898,38,349,70,3.3
4806,6917,30,284,75,2.0
4807,10169,69,596,70,3.0
4808,9406,59,516,68,3.3
4809,10210,38,351,76,3.9
4810,9117,63,547,75,2.4
4811,10084,42,379,70,2.5
4812,10179,72,620,72,3.7
4813,7486,27,263,83,3.8
4814,7914,43,386,73,2.6
4815,11160,71,610,66,3.0
4816,9382,47,422,80,3.7
4817,9429,53,468,76,3.3
4818,9275,53,468,73,3.4
4819,12335,62,540,76,3.8
4820,8497,67,581,70,3.6
4821,13419,84,716,70,3.9
4822,9646,26,252,75,2.6
4823,7489,61,533,77,3.4
4824,11498,57,501,68,3.9
4825,10010,81,694,75,4.7
4826,5775,28,269,76,3.1
4827,11351,55,484,71,3.4
4828,9706,52,465,72,3.8
4829,9540,66,576,79,4.2
4830,8387,46,415,78,4.0
4831,11832,68,593,70,4.5
4832,12919,76,652,74,3.5
4833,8885,46,412,68,3.1
4834,11346,87,741,74,4.1
4835,9534,52,462,63,3.0
4836,7217,35,324,66,3.3
4837,9395,54,476,73,3.4
4838,12030,82,701,79,3.8
4839,10335,56,490,76,2.6
4840,7863,52,460,73,2.7
4841,9577,51,453,77,3.4
4842,8443,60,523,72,2.5
4843,10613,23,226,74,2.7
4844,11971,72,617,68,3.0
4845,11841,64,555,75,3.2
4846,12714,88,748,75,3.3
4847,13700,77,660,74,3.1
4848,13551,67,582,67,3.5
4849,9900,65,564,74,3.2
4850,6895,44,398,76,3.8
4851,9048,52,455,72,2.3
4852,11808,78,664,53,2.8
4853,7621,53,468,65,3.0
4854,8946,53,466,76,2.7
4855,13643,96,815,80,4.7
4856,9033,40,364,71,3.0
4857,10458,61,537,75,4.6
4858,10578,72,620,60,3.1
4859,9562,24,239,75,4.0
4860,6156,10,123,76,1.9
4861,8654,37,342,75,3.5
4862,9457,72,619,77,3.2
4863,11427,78,671,74,4.4
4864,8726,64,554,68,3.0
4865,13047,81,691,73,3.8
4866,11194,66,571,77,3.0
4867,7035,58,512,71,4.6
4868,10020,55,480,66,2.3
4869,10362,52,459,66,3.1
4870,11409,86,732,69,4.0
4871,8870,51,449,71,2.5
4872,10251,66,572,68,2.9
4873,12727,88,746,73,3.3
4874,10494,56,490,73,2.8
4875,10106,67,580,68,3.3
4876,10212,53,468,69,3.5
4877,9557,58,510,67,3.8
4878,12223,87,741,69,4.2
4879,9623,59,514,77,2.7
4880,11541,68,591,72,4.5
4881,7562,40,365,77,3.0
4882,14023,91,776,73,4.7
4883,8938,73,624,62,2.2
4884,13373,78,668,73,3.5
4885,8274,43,390,73,3.4
4886,7932,35,325,72,2.7
4887,10664,52,457,72,2.9
4888,8205,38,346,70,2.4
4889,7411,54,479,79,4.1
4890,11049,38,348,73,2.9
4891,6992,44,399,76,3.5
4892,7510,42,378,76,2.0
4893,9386,69,595,66,3.4
4894,12742,76,652,72,3.8
4895,10296,49,435,68,2.8
4896,10276,56,490,74,2.4
4897,13674,84,718,63,4.5
4898,6696,42,377,76,2.7
4899,10598,31,295,74,3.6
4900,10666,59,520,76,4.3
4901,9701,34,319,77,4.0
4902,6475,39,355,73,2.8
4903,10373,76,652,68,3.6
4904,9093,56,492,73,3.7
4905,12910,72,617,74,2.8
4906,7590,36,334,77,3.0
4907,6942,42,381,72,3.9
4908,8250,43,386,78,2.9
4909,12627,78,667,78,3.6
4910,9405,51,453,73,3.2
4911,9173,58,509,73,3.5
4912,11037,61,537,77,3.9
4913,7081,45,405,82,3.1
4914,6587,38,350,79,3.2
4915,11960,62,537,76,2.5
4916,12910,70,604,81,3.0
4917,11183,56,492,73,2.7
4918,10122,75,647,76,4.3
4919,13194,51,453,75,3.4
4920,8869,62,539,71,3.4
4921,11519,84,716,66,3.4
4922,12828,65,563,68,3.2
4923,10752,58,513,71,4.3
4924,8014,38,350,77,3.3
4925,10280,72,624,77,4.2
4926,11659,75,647,70,3.7
4927,11163,50,445,71,3.3
4928,10796,44,396,73,2.8
4929,7385,42,377,78,1.9
4930,8549,59,517,70,3.3
4931,10850,69,600,80,4.4
4932,15833,84,715,58,2.8
4933,8747,56,494,78,3.7
4934,7904,48,424,65,1.7
4935,10508,53,470,74,3.8
4936,9471,56,497,72,4.7
4937,8975,43,386,70,2.7
4938,10428,72,622,72,4.1
4939,10354,53,469,73,4.3
4940,10542,54,481,76,3.6
4941,9630,34,315,75,2.6
4942,6564,36,334,72,3.4
4943,10605,61,536,72,4.4
4944,9725,37,343,81,3.4
4945,9013,66,577,75,4.6
4946,13579,61,534,73,3.8
4947,11599,66,573,70,3.7
4948,7250,56,493,73,3.0
4949,10133,37,341,72,3.3
4950,6929,29,277,79,2.8
4951,8120,52,458,70,2.6
4952,7470,53,467,72,2.7
4953,18563,65,566,82,4.0
4954,8900,55,487,79,3.5
4955,9097,44,394,70,2.8
4956,11641,66,575,76,4.8
4957,10581,59,516,77,3.2
4958,9281,64,560,70,3.8
4959,13062,63,552,75,3.8
4960,7876,69,598,75,3.9
4961,11529,74,636,71,3.2
4962,12399,63,548,70,3.4
4963,7340,36,332,74,3.1
4964,8803,61,531,65,2.5
4965,8382,51,455,78,3.8
4966,9787,67,581,69,3.3
4967,7610,50,441,78,2.5
4968,8402,21,210,75,1.3
4969,10057,53,466,67,2.3
4970,10904,62,539,66,3.0
4971,14126,55,485,73,3.6
4972,10720,72,619,73,3.0
4973,10963,57,499,74,3.1
4974,9929,41,371,70,2.4
4975,10527,52,465,87,4.1
4976,7497,41,374,79,3.2
4977,9528,59,520,80,4.5
4978,9265,65,568,78,4.6
4979,10735,41,375,71,3.8
4980,10592,66,577,74,4.8
4981,11221,49,433,70,2.3
4982,12604,72,618,75,2.6
4983,9023,34,317,73,2.8
4984,13503,85,722,68,2.8
4985,10601,68,586,64,2.9
4986,12251,75,646,72,3.7
4987,7538,54,476,69,2.9
4988,10562,56,498,77,4.6
4989,12413,71,612,72,2.8
4990,9828,53,470,72,3.6
4991,10547,83,711,72,3.7
4992,8896,74,635,68,3.3
4993,11040,53,472,75,4.0
4994,7919,75,643,68,3.0
4995,8000,61,533,75,3.3
4996,9902,80,682,72,3.2
4997,8877,36,332,72,2.5
4998,6695,28,270,76,3.3
4999,9649,71,611,74,3.7
5000,10719,41,374,73,3.3
5001,10821,58,509,75,3.6
5002,9047,62,543,78,4.0
5003,11466,74,637,76,3.5
5004,9339,62,544,80,4.3
5005,15301,93,785,68,3.0
5006,11276,47,421,73,3.4
5007,7593,40,366,80,3.5
5008,9936,69,594,71,3.3
5009,4851,35,325,76,2.8
5010,10272,48,429,64,3.0
5011,8187,60,528,82,4.4
5012,11642,58,506,77,2.6
5013,12324,66,577,69,4.3
5014,8226,49,436,72,2.4
5015,9629,55,485,73,3.9
5016,11195,71,609,63,2.5
5017,8415,55,488,74,4.2
5018,11043,47,418,81,2.3
5019,7865,44,397,78,3.5
5020,7404,41,370,80,2.7
5021,7491,26,251,74,2.3
5022,13202,79,678,63,4.5
5023,6666,67,581,73,3.2
5024,9944,75,642,69,3.0
5025,12748,79,679,71,3.9
5026,11936,45,405,67,3.5
5027,11784,63,549,77,4.0
5028,6924,60,524,69,3.4
5029,11610,81,692,69,3.4
5030,11414,68,586,73,2.6
5031,14117,71,615,70,4.7
5032,11362,60,527,74,3.8
5033,10505,62,543,76,3.7
5034,7993,21,214,85,2.9
5035,5959,29,281,76,3.7
5036,11383,38,349,80,3.0
5037,10653,35,320,70,1.6
5038,9109,32,297,78,2.1
5039,5797,41,374,71,3.5
5040,8695,40,361,66,2.2
5041,8597,50,442,72,2.1
5042,13150,73,627,69,3.0
5043,7788,30,281,75,2.0
5044,9819,39,355,77,2.7
5045,7683,34,314,66,2.3
5046,8083,48,431,78,3.5
5047,10669,74,636,74,3.5
5048,9836,22,218,83,2.9
5049,8350,64,557,70,3.4
5050,10430,70,605,76,3.2
5051,8636,38,352,79,4.3
5052,9800,54,478,82,3.6
5053,9020,54,478,62,3.4
5054,8586,50,446,71,4.1
5055,9879,54,478,79,2.6
5056,10588,70,603,76,3.0
5057,8493,38,346,75,1.9
5058,7338,53,467,67,3.4
5059,13526,72,626,73,4.6
5060,12420,57,501,76,3.1
5061,8105,41,369,70,1.8
5062,12552,36,333,74,3.4
5063,9097,68,585,75,3.3
5064,9782,48,427,74,2.8
5065,12560,61,530,72,2.8
5066,12460,55,484,75,3.1
5067,8771,66,575,77,4.2
5068,8519,41,374,75,3.2
5069,6859,44,393,74,1.9
5070,10731,35,324,71,2.7
5071,9940,82,700,75,3.7
5072,9971,47,421,72,3.4
5073,8415,27,260,72,2.3
5074,10640,66,571,74,3.0
5075,11118,57,497,73,1.8
5076,9555,58,506,73,2.4
5077,11590,81,689,70,2.6
5078,11797,54,480,68,3.7
5079,6355,35,322,75,2.4
5080,10171,54,479,74,4.1
5081,9731,42,380,82,3.0
5082,10128,62,540,82,3.7
5083,7656,31,296,78,3.6
5084,10293,64,559,76,3.9
5085,10097,61,534,73,3.9
5086,8179,41,371,66,3.1
5087,7474,35,325,71,3.2
5088,9598,45,405,70,3.4
5089,7870,56,496,78,3.9
5090,9047,70,602,75,2.5
5091,8352,42,380,77,3.1
5092,8555,39,353,67,2.0
5093,10127,54,475,65,3.0
5094,7989,44,397,74,2.7
5095,7312,43,390,76,4.0
5096,10358,55,485,75,3.6
5097,10810,63,547,76,3.5
5098,8735,59,518,74,4.1
5099,11717,66,570,66,3.0
5100,11309,75,646,74,3.1
5101,9009,66,572,65,3.4
5102,11349,56,491,72,2.7
5103,8728,48,430,80,4.0
5104,9625,58,508,72,3.4
5105,8118,63,545,77,2.6
5106,10418,55,484,72,2.9
5107,14705,101,852,70,3.5
5108,9856,48,430,68,2.9
5109,10342,49,437,77,2.9
5110,8171,30,283,73,2.5
5111,8692,54,475,69,2.6
5112,9181,45,406,79,3.5
5113,8276,48,428,75,3.2
5114,4871,29,275,74,2.7
5115,10958,62,541,79,4.1
5116,7871,55,480,78,2.1
5117,8472,49,439,71,4.0
5118,9521,52,458,70,3.0
5119,9523,45,404,75,2.6
5120,6801,64,554,82,3.0
5121,14805,84,716,67,4.0
5122,9137,34,317,77,2.9
5123,9289,43,389,80,2.8
5124,8866,64,557,80,3.6
5125,10706,53,470,70,3.7
5126,9748,55,486,75,4.4
5127,12904,70,603,72,3.5
5128,15541,76,654,65,4.2
5129,12553,75,648,70,4.2
5130,12976,67,580,76,2.9
5131,11503,65,568,74,4.6
5132,8773,42,383,80,3.7
5133,8120,22,218,76,2.2
5134,9190,43,388,75,2.9
5135,11897,57,500,73,3.5
5136,9119,53,471,74,3.6
5137,7644,54,479,79,3.1
5138,10202,64,558,67,3.6
5139,11271,70,601,65,2.7
5140,9771,44,401,82,3.8
5141,10093,51,451,65,2.8
5142,8062,49,436,68,3.7
5143,13914,98,827,71,3.5
5144,10667,97,823,72,4.0
5145,11286,56,489,70,2.6
5146,12113,54,475,76,3.0
5147,13132,57,499,67,2.8
5148,9513,44,392,82,1.7
5149,10123,72,618,73,3.1
5150,9771,65,563,70,3.8
5151,8448,25,243,80,2.9
5152,7028,23,229,81,3.1
5153,11982,78,669,77,3.2
5154,8966,78,671,73,4.1
5155,10884,74,636,68,3.2
5156,12134,57,500,77,3.2
5157,11887,57,500,77,3.5
5158,7200,48,430,77,3.8
5159,8498,60,520,67,2.3
5160,8902,58,507,75,2.5
5161,9571,33,310,73,3.4
5162,8440,53,468,78,3.2
5163,9553,60,528,73,3.2
5164,8399,58,508,69,3.3
5165,13557,72,617,65,2.4
5166,7660,72,621,71,3.6
5167,11368,68,588,78,2.9
5168,7926,34,321,76,3.9
5169,8650,50,447,74,3.9
5170,12821,67,581,83,3.6
5171,9270,34,319,76,3.6
5172,12051,50,443,68,3.0
5173,9173,70,601,80,2.5
5174,7885,43,389,72,3.1
5175,10716,85,724,66,3.9
5176,13258,69,595,78,3.2
5177,9986,69,600,73,4.4
5178,11400,77,662,71,3.5
5179,9453,62,540,74,3.5
5180,13753,69,595,70,3.5
5181,9460,72,617,68,3.1
5182,9897,47,419,76,2.6
5183,9285,59,518,74,4.1
5184,10831,80,683,67,3.3
5185,8818,63,550,73,3.2
5186,6327,38,353,82,4.3
5187,13818,68,592,73,4.0
5188,10480,74,638,77,3.6
5189,11384,84,718,72,4.1
5190,11736,56,490,69,2.9
5191,10283,63,548,69,3.4
5192,11072,72,619,72,2.8
5193,10447,60,523,77,3.1
5194,13239,74,637,71,3.1
5195,11444,75,648,71,4.5
5196,12145,60,528,73,4.2
5197,8173,55,484,77,2.6
5198,15581,80,685,70,4.4
5199,6248,42,379,79,2.0
5200,13293,90,769,78,4.9
5201,9848,70,602,66,2.9
5202,8363,45,409,75,4.0
5203,8490,53,471,79,3.2
5204,12563,86,730,68,3.4
5205,14432,70,602,72,3.6
5206,8872,48,427,76,2.8
5207,10172,74,634,76,3.1
5208,9952,57,497,73,2.5
5209,9874,42,380,76,3.3
5210,8522,58,512,74,4.4
5211,10969,65,562,64,2.5
5212,8461,62,545,75,4.0
5213,9764,63,550,72,3.4
5214,10743,70,603,76,3.2
5215,9138,47,417,71,2.7
5216,11292,75,649,74,3.8
5217,10839,87,741,77,4.1
5218,9968,47,423,76,4.1
5219,10359,51,453,74,3.3
5220,13374,84,721,69,4.7
5221,12641,71,610,69,3.3
5222,11411,54,475,69,3.2
5223,8270,38,347,71,2.6
5224,11332,99,839,83,4.5
5225,12992,53,467,73,1.9
5226,7656,35,330,78,4.3
5227,9712,63,552,83,4.3
5228,9440,44,393,67,2.8
5229,7834,50,446,78,4.0
5230,8069,33,309,81,2.9
5231,9523,53,467,74,3.3
5232,7625,43,388,73,2.8
5233,8024,40,365,77,3.1
5234,8513,53,470,71,4.0
5235,9511,48,427,72,2.9
5236,9655,64,558,67,4.0
5237,8215,38,348,77,2.9
5238,10210,64,555,77,2.8
5239,7475,54,476,77,3.1
5240,7710,55,488,81,4.0
5241,8638,66,572,71,3.1
5242,6506,24,238,73,3.5
5243,11550,50,444,67,2.7
5244,7210,26,251,71,2.1
5245,9379,60,526,72,4.2
5246,8452,39,358,78,3.4
5247,7884,43,389,79,3.6
5248,13734,83,711,74,4.7
5249,6471,52,462,75,3.6
5250,6460,14,156,84,2.8
5251,13179,73,626,71,2.9
5252,8371,44,396,70,2.7
5253,10357,62,540,73,3.3
5254,10918,63,548,71,3.8
5255,9690,54,475,66,2.3
5256,10111,78,672,77,4.6
5257,10432,64,558,74,3.5
5258,7566,40,363,81,2.2
5259,12726,66,571,75,3.1
5260,10518,38,351,74,3.5
5261,10912,41,371,78,2.5
5262,9593,50,447,76,3.8
5263,8354,54,474,70,2.6
5264,11861,80,683,64,2.7
5265,7534,34,316,78,3.3
5266,9094,60,524,65,3.6
5267,8648,72,623,68,4.6
5268,12015,82,702,74,4.0
5269,10284,67,583,69,4.0
5270,8166,32,304,74,4.1
5271,9282,47,421,73,3.8
5272,12647,80,682,74,3.4
5273,11531,71,612,71,3.4
5274,8883,60,524,78,3.2
5275,9228,64,557,70,3.8
5276,10430,55,483,77,2.7
5277,13949,70,608,71,4.4
5278,10347,108,909,75,3.7
5279,8773,55,488,83,3.7
5280,10353,75,649,77,4.4
5281,8201,49,437,77,3.2
5282,12016,70,607,78,3.9
5283,12276,64,556,71,3.3
5284,8521,52,465,76,4.4
5285,6051,23,228,70,2.7
5286,12616,80,682,64,3.1
5287,11335,104,872,71,3.1
5288,8458,53,469,73,3.5
5289,10215,36,332,80,2.5
5290,9713,46,416,79,4.2
5291,12188,86,733,72,4.0
5292,9275,38,350,82,3.2
5293,8918,57,500,77,3.3
5294,10488,74,636,68,3.3
5295,9510,61,533,69,3.9
5296,9533,34,311,68,1.1
5297,10315,52,462,79,3.4
5298,8171,61,531,76,3.2
5299,9236,43,390,71,3.6
5300,10868,66,572,71,3.7
5301,9540,44,397,80,2.8
5302,8869,61,538,71,4.4
5303,6963,45,402,72,3.0
5304,12286,72,619,76,3.5
5305,9890,49,435,76,2.5
5306,10161,47,424,71,4.6
5307,6869,16,175,81,3.3
5308,7537,38,348,75,2.8
5309,9580,50,443,75,2.5
5310,10429,65,566,72,4.0
5311,6639,20,205,80,3.0
5312,10107,78,665,71,2.6
5313,9925,48,426,77,2.5
5314,8177,44,399,75,3.4
5315,9500,61,529,68,2.2
5316,9454,51,456,72,4.2
5317,11058,69,595,76,3.5
5318,10903,53,469,65,2.6
5319,11737,57,500,67,3.2
5320,8622,47,421,73,3.2
5321,8805,45,401,68,2.5
5322,10791,64,556,67,3.3
5323,8979,67,579,73,3.1
5324,8523,23,231,79,3.3
5325,7882,61,534,74,3.8
5326,14618,82,701,76,4.0
5327,11254,80,689,75,4.3
5328,9081,57,500,64,2.8
5329,8850,60,525,71,3.3
5330,12104,52,459,72,2.4
5331,10698,76,654,74,4.6
5332,9973,44,396,76,2.7
5333,10617,58,507,75,3.2
5334,8026,72,622,71,4.4
5335,9250,62,540,73,3.3
5336,7949,41,371,75,2.5
5337,9420,53,470,83,3.7
5338,5948,46,410,70,2.2
5339,9048,67,580,75,3.0
5340,9321,41,370,69,3.2
5341,9246,64,554,69,2.3
5342,8815,50,446,78,3.0
5343,11614,52,459,75,3.0
5344,9373,64,560,75,4.0
5345,9459,47,424,84,4.3
5346,7714,34,319,74,2.5
5347,11958,67,581,74,3.5
5348,10270,61,529,72,2.0
5349,6926,42,379,66,2.0
5350,7541,31,293,73,2.7
5351,11245,83,710,66,3.6
5352,9950,67,582,63,3.6
